,,Indoor Environmental Quality Indicators,,,,,,,Human Physiological Responses Indocators,,,,Survey,
#,DATE TIME (PST),Temperature (°C ),RH (%),CO2(ppm),PM2.5,Diff PM2.5,Acoustics(dBA),Lighting(lux),EDA(microS),Skin Temperature (°C ),Stress level,Heart rate,IAQ Evaluation,Thermal Comfort
35,11/15/22 16:00,23.81,35.968,402,10.689,0.327,55.1,169,0.01808525,23.441775,62,89,1,-1
36,11/15/22 16:10,23.69,36.322,396,10.48,-0.209,54.1,161,0.0146525,23.35834333,47,84,1,-1
37,11/15/22 16:20,23.64,36.627,379,11.166,0.686,56.5,148,0.016475,23.29452167,63,90,1,-1
38,11/15/22 16:30,23.54,37.103,373,12.729,1.563,54.4,139,0.014826,23.23413167,78,93,1,-1
39,11/15/22 16:40,23.5,37.634,383,13.724,0.995,56.3,134,0.01676475,23.16128333,87,97,1,-1
40,11/15/22 16:50,23.42,37.347,377,12.59,-1.134,62,123,0.01736,23.09435,85,103,1,-1
41,11/15/22 17:00,23.33,36.627,385,11.194,-1.396,53.4,117,0.0159095,24.06618333,88,108,1,-1
42,11/15/22 17:10,23.23,36.066,358,9.167,-2.027,53.4,105,0.02093625,27.881295,80,99,1,-1
43,11/15/22 17:20,23.21,35.779,389,10.818,1.651,56.8,96,0.0288175,28.78901167,83,,1,-1
44,11/15/22 17:30,23.16,35.535,382,10.606,-0.212,55.1,89,0.03470475,29.42361,75,98,1,-1
45,11/15/22 17:40,23.14,35.303,378,8.929,-1.677,,78,0.04168225,30.415755,78,97,1,-1
46,11/15/22 17:50,23.09,35.571,380,9.513,0.584,,71,0.05040825,30.98439,76,94,1,-1
47,11/15/22 18:00,23.02,35.98,390,12.691,3.178,,72,0.05761325,31.13934,84,103,1,-1
48,11/15/22 18:10,22.99,36.53,382,11.904,-0.787,,73,0.066357,31.14449167,87,98,1,-1
49,11/15/22 18:20,22.94,37.006,368,15.88,3.976,,70,0.0793705,31.23917833,87,100,1,-1
50,11/15/22 18:30,22.9,37.445,372,17.18,1.3,,69,0.08266625,31.00143167,88,98,1,-1
51,11/15/22 18:40,22.85,37.823,390,16.049,-1.131,,69,0.0881755,30.16273167,87,,1,-1
52,11/15/22 18:50,22.82,38.104,368,14.719,-1.33,,68,0.09169175,29.07481167,88,104,1,-1
53,11/15/22 19:00,22.78,38.3,372,17.188,2.469,,67,0.09744675,29.987925,85,,1,-1
54,11/15/22 19:10,22.73,38.391,361,14.848,-2.34,,67,0.11135925,30.820835,87,,1,-1
55,11/15/22 19:20,22.73,38.434,373,14.061,-0.787,,66,0.1205295,31.20559333,75,96,1,-1
56,11/15/22 19:30,22.66,38.623,390,15.527,1.466,,65,0.126678,31.22607667,79,95,1,-1
57,11/15/22 19:40,22.66,39.075,385,14.765,-0.762,,64,0.13673,31.68263167,78,92,1,-1
58,11/15/22 19:50,22.61,39.325,391,16.271,1.506,,63,0.150235,32.20069962,81,99,1,-1
59,11/15/22 20:00,22.61,39.655,418,15.476,-0.795,,60,,,74,,1,-1
1,11/16/22 10:30,19.25,100,408,24.576,9.1,,120,,,71,100,0,-1
2,11/16/22 10:40,20.41,32.672,394,23.262,-1.314,,126,,,46,97,0,-1
3,11/16/22 10:50,20.86,30.792,390,23.092,-0.17,,130,,,53,103,0,-1
4,11/16/22 11:00,21.22,29.358,369,23.952,0.86,,132,,,52,91,0,-1
5,11/16/22 11:10,21.53,28.333,358,24.092,0.14,,138,,,33,91,0,-1
6,11/16/22 11:20,21.72,27.917,343,23.655,-0.437,,142,,,44,92,0,-1
7,11/16/22 11:30,21.94,27.216,364,24.216,0.561,,148,,,57,95,0,-1
8,11/16/22 11:40,22.08,26.843,380,25.497,1.281,,150,,,63,92,0,-1
9,11/16/22 11:50,22.18,27.002,389,26.071,0.574,,152,,,63,98,0,-1
10,11/16/22 12:00,22.3,26.691,383,26.892,0.821,,157,,,51,97,0,-1
11,11/16/22 12:10,22.42,26.563,393,25.357,-1.535,,161,,,54,91,0,-1
12,11/16/22 12:20,22.54,25.983,394,23.999,-1.358,,168,,,55,97,0,-1
13,11/16/22 12:30,22.66,25.525,408,22.933,-1.066,,169,,,64,97,0,-1
14,11/16/22 12:40,22.73,25.122,396,24.252,1.319,,174,,,58,94,0,-1
15,11/16/22 12:50,22.85,24.567,372,27.821,3.569,,178,,,41,96,0,-1
16,11/16/22 13:00,22.94,100,403,27.771,-0.05,,190,,,59,91,0,-1
17,11/16/22 13:10,23.02,100,414,25.174,-2.597,53.9,189,,,61,94,0,-1
18,11/16/22 13:20,23.04,100,435,30.464,5.29,57.2,183,,,53,97,0,-1
19,11/16/22 13:30,23.04,100,403,29.232,-1.232,59.4,179,,,45,89,0,-1
20,11/16/22 13:40,23.06,25.94,416,23.99,-5.242,58.4,177,,,63,97,0,-1
21,11/16/22 13:50,23.09,25.568,437,23.449,-0.541,60.6,172,,29.11907865,52,94,0,-1
22,11/16/22 14:00,23.11,25.232,442,24.2,0.751,56.8,168,0.02857575,30.06051667,54,,0,-1
23,11/16/22 14:10,23.14,25.641,433,27.902,3.702,55.6,163,0.0424345,30.48189667,46,94,0,-1
24,11/16/22 14:20,23.14,25.153,463,27.185,-0.717,58,161,0.0479495,29.95561333,27,87,0,-1
25,11/16/22 14:30,23.16,25.33,436,26.959,-0.226,54.9,156,0.06386075,30.50758167,52,83,0,-1
26,11/16/22 14:40,23.21,25.11,438,27.571,0.612,56,152,0.08531325,30.77517667,37,88,0,-1
27,11/16/22 14:50,23.26,25.11,442,29.452,1.881,58.4,146,0.109009,31.183695,41,93,0,-1
28,11/16/22 15:00,23.33,25.067,447,30.341,0.889,55.6,144,0.1399825,31.860625,42,85,0,-1
29,11/16/22 15:10,23.42,25.122,436,31.819,1.478,56.5,141,0.199464,32.40115333,45,,0,-1
30,11/16/22 15:20,23.42,25.281,453,33.713,1.894,53.7,135,0.23354975,32.5069218,39,84,0,-1
31,11/16/22 15:30,23.42,25.317,453,34.677,0.964,54.1,133,0.2567165,32.693075,43,91,0,-1
32,11/16/22 15:40,23.45,25.415,451,36.036,1.359,60.3,126,0.27796275,32.720365,43,,0,-1
33,11/16/22 15:50,23.42,25.378,464,36.063,0.027,60.3,125,0.29138,32.65515359,46,89,0,-1
34,11/16/22 16:00,23.52,25.098,462,36.824,0.761,60.3,122,,,39,90,0,-1
35,11/16/22 16:10,23.4,25,436,31.022,-5.802,57,116,,,51,93,0,-1
36,11/16/22 16:20,23.38,24.994,436,29.546,-1.476,55.6,113,,,39,86,0,-1
37,11/16/22 16:30,23.28,24.762,453,28.482,-1.064,63.2,109,,,32,82,0,-1
38,11/16/22 16:40,23.28,25.018,458,26.563,-1.919,57.2,102,,,36,87,0,-1
39,11/16/22 16:50,23.21,24.634,407,23.307,-3.256,58.9,98,,,39,85,0,-1
40,11/16/22 17:00,23.09,24.335,376,22.626,-0.681,62,97,,,69,98,-1,1
41,11/16/22 17:10,23.09,24.042,355,23.315,0.689,66.1,92,,,60,99,-1,1
42,11/16/22 17:20,23.09,23.73,355,24.155,0.84,62.2,90,,,61,97,-1,1
43,11/16/22 17:30,23.06,23.499,357,27.347,3.192,56,82,,,43,91,-1,1
44,11/16/22 17:40,23.06,23.322,361,20.921,-6.426,61.3,80,,,48,92,-1,1
45,11/16/22 17:50,22.99,23.077,337,9.853,-11.068,55.8,75,,,36,,-1,1
46,11/16/22 18:00,22.99,23.151,339,5.838,-4.015,62.2,75,,,36,94,-1,1
47,11/16/22 18:10,22.99,23.297,364,4.396,-1.442,62.2,76,,,54,,-1,1
48,11/16/22 18:20,22.94,23.102,343,3.538,-0.858,56,74,,,45,89,-1,1
49,11/16/22 18:30,22.92,23.035,351,3.485,-0.053,61.3,74,,,36,86,-1,1
50,11/16/22 18:40,22.9,23.279,382,3.551,0.066,55.6,72,,,34,90,-1,1
51,11/16/22 18:50,22.87,23.438,359,2.909,-0.642,53.2,70,,,37,84,-1,1
52,11/16/22 19:00,22.85,23.541,364,2.948,0.039,54.9,70,,,23,81,-1,1
53,11/16/22 19:10,22.82,23.663,388,3.076,0.128,57.5,68,,,23,81,-1,1
54,11/16/22 19:20,22.82,23.804,378,3.186,0.11,53.4,67,,,27,82,-1,1
55,11/16/22 19:30,22.82,24.005,374,3.336,0.15,53.9,67,,,39,90,-1,1
56,11/16/22 19:40,22.8,24.225,404,3.031,-0.305,72.5,66,,,23,76,-1,1
57,11/16/22 19:50,22.82,24.194,404,2.528,-0.503,55.1,65,,,25,82,-1,1
58,11/16/22 20:00,22.8,100,398,2.492,-0.036,53.9,65,,,17,81,-1,1
59,11/16/22 20:10,22.78,100,404,2.709,0.217,,64,,,24,79,-1,1
1,11/18/22 10:00,22.11,100,372,16.553,13.844,53.9,110,,,14,90,0,0
2,11/18/22 10:10,22.25,100,353,16.177,-0.376,54.6,113,,,68,99,0,0
3,11/18/22 10:20,22.18,39.215,354,15.036,-1.141,53.7,116,,,57,104,0,0
4,11/18/22 10:30,22.25,39.532,369,12.921,-2.115,56.3,120,,,58,103,0,0
5,11/18/22 10:40,22.3,40.045,362,11.92,-1.001,54.6,124,,,63,101,0,0
6,11/18/22 10:50,22.37,40.753,379,10.46,-1.46,55.1,127,,,48,94,0,0
7,11/18/22 11:00,22.42,41.04,358,9.55,-0.91,54.1,130,,,45,,0,0
8,11/18/22 11:10,22.47,41.486,348,9.375,-0.175,59.4,139,,,40,94,0,0
9,11/18/22 11:20,22.51,41.681,393,9.806,0.431,55.1,147,,,54,95,0,0
10,11/18/22 11:30,22.56,42.035,406,9.161,-0.645,53.9,151,,,50,96,0,0
11,11/18/22 11:40,22.56,41.663,385,9.452,0.291,54.1,159,,,58,90,0,0
12,11/18/22 11:50,22.63,41.449,379,9.262,-0.19,54.4,166,,,67,104,0,0
13,11/18/22 12:00,22.66,41.479,402,11.198,1.936,55.8,175,,,69,101,0,0
14,11/18/22 12:10,22.68,41.559,398,14.759,3.561,54.6,180,,,63,,0,0
15,11/18/22 12:20,22.73,41.351,402,14.729,-0.03,57,186,,,57,95,0,0
16,11/18/22 12:30,22.82,41.083,402,14.556,-0.173,54.1,193,,,66,104,0,0
17,11/18/22 12:40,22.87,40.814,411,15.204,0.648,54.1,202,,,42,92,0,0
18,11/18/22 12:50,22.92,40.649,380,15.191,-0.013,54.6,207,,,33,,0,0
19,11/18/22 13:00,22.99,40.466,405,14.254,-0.937,54.6,214,,,33,91,0,0
20,11/18/22 13:10,23.02,40.186,405,12.946,-1.308,57.5,223,,,26,85,0,0
21,11/18/22 13:20,23.11,40.112,391,12.257,-0.689,55.6,231,,,24,84,0,0
22,11/18/22 13:30,23.11,40.302,418,11.053,-1.204,59.6,238,,,16,82,0,0
23,11/18/22 13:40,23.11,40.338,427,11.843,0.79,62,244,,,13,83,0,0
24,11/18/22 13:50,23.16,40.344,442,13.299,1.456,58.7,252,,,23,81,0,0
25,11/18/22 14:00,23.18,40.393,488,15.073,1.774,66.5,260,,,24,80,1,1
26,11/18/22 14:10,23.21,40.71,477,14.414,-0.659,58,253,,,16,84,1,1
27,11/18/22 14:20,23.35,41.028,520,12.544,-1.87,59.4,242,,,14,86,1,1
28,11/18/22 14:30,23.45,41.339,537,12.654,0.11,68.7,230,,,13,,1,1
29,11/18/22 14:40,23.47,42.456,544,10.597,-2.057,65.1,216,,,24,,1,1
30,11/18/22 14:50,23.57,44.36,465,11.388,0.791,61.1,205,,,22,,1,1
31,11/18/22 15:00,23.59,45.563,465,11.772,0.384,65.3,197,,,17,79,1,1
32,11/18/22 15:10,23.64,46.362,437,13.133,1.361,62.2,185,,,24,,1,1
33,11/18/22 15:20,23.66,46.814,459,12.913,-0.22,68.9,173,,,22,79,1,1
34,11/18/22 15:30,23.66,47.418,452,14.355,1.442,61.1,165,,,20,95,1,1
35,11/18/22 15:40,23.66,47.949,445,15.928,1.573,62.7,150,,,58,105,1,1
36,11/18/22 15:50,23.69,48.511,450,15.844,-0.084,66.5,139,,,8,73,1,1
37,11/18/22 16:00,23.66,49.512,434,18.742,2.898,66.1,130,,,1,71,1,1
38,11/18/22 16:10,23.59,49.725,430,14.394,-4.348,62,121,,,3,70,1,1
39,11/18/22 16:20,23.57,50.104,438,8.411,-5.983,58.4,109,,,1,69,1,1
40,11/18/22 16:30,23.52,50.415,436,6.172,-2.239,65.6,96,,,17,93,1,1
41,11/18/22 16:40,23.5,50.476,447,7.583,1.411,64.2,87,,,7,,1,1
42,11/18/22 16:50,23.47,50.635,464,10.789,3.206,65.8,76,,,11,,1,1
43,11/18/22 17:00,23.45,50.897,447,12.687,1.898,71.8,72,,,17,78,1,1
44,11/18/22 17:10,23.42,50.732,458,14.684,1.997,63.9,72,,,19,81,1,1
45,11/18/22 17:20,23.47,50.787,436,14.572,-0.112,60.3,71,,,19,83,1,1
46,11/18/22 17:30,23.45,50.629,462,15.193,0.621,55.3,72,,,10,80,1,1
47,11/18/22 17:40,23.52,50.586,432,15.671,0.478,61.3,70,,,12,80,1,1
48,11/18/22 17:50,23.54,50.391,425,16.834,1.163,70.1,69,,,48,99,1,1
49,11/18/22 18:00,23.45,50.244,434,19.061,2.227,70.1,66,,,10,80,1,-1
50,11/18/22 18:10,23.4,50.128,436,19.289,0.228,58.9,65,,,8,82,1,-1
51,11/18/22 18:20,23.38,50,425,18.539,-0.75,55.3,64,,,12,80,1,-1
52,11/18/22 18:30,23.33,50.11,409,17.574,-0.965,62.5,65,,,12,88,1,-1
53,11/18/22 18:40,23.35,49.805,403,17.451,-0.123,62,65,,,48,99,1,-1
1,11/11/22 11:10,20.48,100,426,17.608,,54.7,170,1.058607,30.07468506,20,75,0,0
2,11/11/22 11:20,21.17,100,406,16.835,-0.773,55.1,165,,,24,78,0,0
3,11/11/22 11:30,21.32,100,395,14.75,-2.085,54.9,160,,,20,76,0,0
4,11/11/22 11:40,21.56,37.103,401,12.493,-2.257,54.9,155,,,19,71,0,0
5,11/11/22 11:50,21.72,36.462,377,11.062,-1.431,55.3,152,,,,,0,0
6,11/11/22 12:00,21.84,35.84,382,10.277,-0.785,60.6,150,,,,,0,0
7,11/11/22 12:10,21.96,34.625,374,8.672,-1.605,68,145,,,,,0,0
8,11/11/22 12:20,22.08,34.515,368,6.964,-1.708,57.5,142,,,,,0,0
9,11/11/22 12:30,22.13,34.058,372,5.805,-1.159,56.5,136,,,,,0,0
10,11/11/22 12:40,22.2,33.539,355,5.571,-0.234,54.4,132,,,,,0,0
11,11/11/22 12:50,22.27,32.916,367,5.303,-0.268,53.9,130,,,65,94,0,0
12,11/11/22 13:00,22.35,32.782,369,5.244,-0.059,55.1,130,,,4,71,-1,1
13,11/11/22 13:10,22.44,32.617,387,5.258,0.014,57.7,131,0.0173145,28.58708772,,,-1,1
14,11/11/22 13:20,22.61,32.91,416,5.54,0.282,53.9,131,0.15326075,29.77017333,88,101,-1,1
15,11/11/22 13:30,22.63,32.764,352,5.905,0.365,54.3,130,0.08401675,30.33391,63,100,-1,1
16,11/11/22 13:40,22.68,32.758,364,6.522,0.617,54.1,127,0.0956565,30.72250333,80,98,-1,1
17,11/11/22 13:50,22.7,32.556,350,6.348,-0.174,55.1,124,0.24963125,30.93263833,75,99,-1,1
18,11/11/22 14:00,22.68,31.891,378,5.712,-0.636,57.2,122,0.37052125,30.77205833,75,99,-1,1
19,11/11/22 14:10,22.73,31.97,364,6.143,0.431,53.7,120,0.279591,31.00715,77,97,-1,1
20,11/11/22 14:20,22.75,31.207,372,6.192,0.049,53.7,118,0.39274,31.10899167,76,95,-1,1
21,11/11/22 14:30,22.82,31.134,392,6.316,0.124,53.9,118,0.38810975,30.76587333,69,96,-1,1
22,11/11/22 14:40,22.85,31.183,372,6.704,0.388,54.9,114,0.3501635,30.59175833,66,92,-1,1
23,11/11/22 14:50,22.9,31.134,384,8.407,1.703,55.3,111,0.26292275,30.5853,61,91,-1,1
24,11/11/22 15:00,22.99,31.506,376,6.979,-1.428,54.4,106,0.24867675,30.60089667,66,93,0,1
25,11/11/22 15:10,23.09,31.58,378,7.753,0.774,58.4,105,0.02812375,30.61667667,45,87,0,1
26,11/11/22 15:20,23.11,31.47,370,7.63,-0.123,53.7,104,0.0392655,30.44420167,48,87,0,1
27,11/11/22 15:30,23.16,31.641,416,6.724,-0.906,53.4,105,0.049712,30.66700167,48,86,0,1
28,11/11/22 15:40,23.18,31.464,371,5.843,-0.881,53.9,102,0.0409465,30.80016167,54,98,0,1
29,11/11/22 15:50,23.88,31.238,391,5.853,0.01,53.4,100,0.05018175,30.90161102,53,89,0,1
30,11/11/22 16:00,23.5,31.274,364,6.042,0.189,55.1,97,0.04853575,31.20297667,30,88,0,1
31,11/11/22 16:10,23.38,30.28,387,5.767,-0.275,55.8,98,0.05969025,30.874355,44,93,0,1
32,11/11/22 16:20,23.28,30.109,383,6.119,0.352,54.6,90,0.06881775,30.65994167,42,89,0,1
33,11/11/22 16:30,23.23,29.81,360,6.424,0.305,55.1,92,0.07204275,30.901125,40,87,0,1
34,11/11/22 16:40,23.18,29.767,371,6.297,-0.127,55.3,86,0.0829305,30.9489,39,84,0,1
35,11/11/22 16:50,23.18,29.23,364,6.438,0.141,56.3,88,0.2226065,30.75416667,24,84,0,1
36,11/11/22 17:00,23.11,29.468,366,6.998,0.56,58,88,0.132729,30.77129667,39,86,-1,0
37,11/11/22 17:10,23.11,29.407,335,6.931,-0.067,62.2,86,0.11445075,30.88033333,41,85,-1,0
38,11/11/22 17:20,23.06,29.449,359,8.629,1.698,53.7,84,0.202177,31.36845167,35,87,-1,0
39,11/11/22 17:30,23.02,29.553,374,9.2,0.571,53.7,76,0.2676965,31.79017667,22,83,-1,0
40,11/11/22 17:40,22.94,29.578,345,9.481,0.281,53.4,79,0.19688775,31.57354333,35,87,-1,0
41,11/11/22 17:50,22.92,29.657,359,9.562,0.081,54.9,79,0.18720425,31.49075833,35,86,-1,0
42,11/11/22 18:00,22.9,29.529,352,10.626,1.064,53.4,77,0.19541875,31.35869333,20,82,-1,0
43,11/11/22 18:10,22.82,29.968,370,12.012,1.386,53.9,75,0.179184,31.41731167,17,75,-1,0
44,11/11/22 18:20,22.78,30.322,332,11.842,-0.17,57.2,75,0.1947635,31.14363667,39,77,-1,0
45,11/11/22 18:30,22.73,30.621,348,11.547,-0.295,53.7,72,0.11454525,30.87227,10,72,-1,0
46,11/11/22 18:40,22.7,30.963,350,11.628,0.081,57.5,72,0.1343835,30.74512833,20,78,-1,0
47,11/11/22 18:50,22.7,31.354,350,13.971,2.343,59.1,72,0.04128625,30.53140285,14,77,-1,0
48,11/11/22 19:00,22.7,31.708,344,15.541,1.57,58.7,72,,28.26743684,16,76,1,-1
1,11/12/22 13:40,22.35,35.742,395,7.367,-8.174,,180,7.0138985,30.819985,87,103,-1,0
2,11/12/22 13:50,22.58,34.924,389,6.901,-0.466,,185,5.0778005,30.744505,91,108,-1,0
3,11/12/22 14:00,22.58,34.204,342,6.099,-0.802,,187,3.443014,31.46381,85,98,-1,0
4,11/12/22 14:10,22.7,33.856,350,5.918,-0.181,,190,4.286569,31.58994167,93,108,-1,0
5,11/12/22 14:20,22.78,33.441,334,6.273,0.355,,182,3.2055655,31.80898833,78,91,-1,0
6,11/12/22 14:30,22.82,33.179,357,6.143,-0.13,,182,1.93616475,32.046645,76,89,-1,0
7,11/12/22 14:40,22.87,32.819,349,6.839,0.696,,175,0.37520075,31.452475,77,85,-1,0
8,11/12/22 14:50,23.42,32.22,349,7.749,0.91,,171,0.05682075,30.58531167,63,84,-1,0
9,11/12/22 15:00,24.22,31.677,324,7.655,-0.094,,168,0.007619,30.11262,71,86,-1,0
10,11/12/22 15:10,24.19,31.677,367,7.426,-0.229,,166,0.0121125,29.87285667,70,83,-1,0
11,11/12/22 15:20,24,32.422,361,7.526,0.1,,158,0.004952,29.72150667,66,79,-1,0
12,11/12/22 15:30,23.86,33.118,364,7.531,0.005,,153,0.01727225,29.60936833,57,79,-1,0
13,11/12/22 15:40,23.76,33.997,352,7.61,0.079,,153,0.0060885,29.38120167,-2,113,-1,0
14,11/12/22 15:50,23.64,35.15,344,8.059,0.449,,149,0.01174475,29.51731386,71,86,-1,0
15,11/12/22 16:00,23.54,35.84,342,8.799,0.74,,143,0.008779,30.12584167,66,85,-1,0
16,11/12/22 16:10,23.5,36.084,360,8.673,-0.126,,138,0.019808,29.63244333,69,92,-1,0
17,11/12/22 16:20,23.45,36.066,381,9.025,0.352,,135,0.00032225,29.02593,53,80,-1,0
18,11/12/22 16:30,23.35,36.041,351,8.194,-0.831,,130,0.00276175,29.39655167,52,77,-1,0
19,11/12/22 16:40,23.28,36.237,369,6.933,-1.261,,129,0.00671525,30.16119833,55,80,-1,0
20,11/12/22 16:50,23.21,36.414,355,4.937,-1.996,,129,0.020617,30.56979333,57,82,-1,0
21,11/12/22 17:00,23.11,36.633,364,4.922,-0.015,,127,0.00662625,30.50551833,65,76,0,-1
22,11/12/22 17:10,23.06,37.103,368,6.635,1.713,,127,0.01921125,30.74627167,61,82,0,-1
23,11/12/22 17:20,23.02,37.805,355,8.515,1.88,,123,0.02691975,30.50065167,59,101,0,-1
24,11/12/22 17:30,22.97,38.507,368,8.102,-0.413,,122,0.02484175,30.49543667,48,72,0,-1
25,11/12/22 17:40,22.97,39.386,357,8.401,0.299,,122,0.03829275,30.69614833,50,82,0,-1
26,11/12/22 17:50,22.92,40.186,370,9.06,0.659,,120,0.03815875,30.58464667,63,78,0,-1
27,11/12/22 18:00,22.85,41.083,384,8.717,-0.343,,123,0.03727675,30.051455,-2,109,0,-1
28,11/12/22 18:10,22.82,41.144,361,10.033,1.316,,120,0.04752375,29.307715,93,106,0,-1
29,11/12/22 18:20,22.8,41.388,361,10.912,0.879,,119,0.06132625,30.02078167,90,98,0,-1
30,11/12/22 18:30,22.78,41.467,368,13.183,2.271,,119,0.006599,30.57823667,82,97,0,-1
31,11/12/22 18:40,22.73,41.486,367,13.785,0.602,,115,0.012056,30.43398,83,94,0,-1
32,11/12/22 18:50,22.7,41.534,375,16.289,2.504,,117,0.013442,30.10010833,84,98,0,-1
33,11/12/22 19:00,22.68,41.62,377,18.551,2.262,,117,0.02976825,29.6835,84,95,0,-1
34,11/12/22 19:10,22.68,41.785,356,21.028,2.477,,112,0.0374785,30.64998167,93,112,0,-1
35,11/12/22 19:20,22.73,42.041,371,20.309,-0.719,,112,0.0632745,31.00673667,,,0,-1
36,11/12/22 19:30,22.7,42.407,375,20.441,0.132,,110,0.36587625,31.02132665,,,0,-1
1,11/13/22 11:10,19.51,0,389,30.672,10.231,54.6,107,,,54,92,-1,0
2,11/13/22 11:20,20.48,0,370,31.728,1.056,54.1,123,,31.95087352,74,99,-1,0
3,11/13/22 11:30,20.84,41.425,361,36.175,4.447,54.9,131,0.07183275,32.20056167,65,94,-1,0
4,11/13/22 11:40,21.17,40.35,358,38.623,2.448,55.3,145,0.85277775,32.619745,76,103,-1,0
5,11/13/22 11:50,21.46,39.124,367,40.503,1.88,53.9,152,0.40425625,32.24788167,69,103,-1,0
6,11/13/22 12:00,21.7,38.086,343,40.55,0.047,53.4,167,0.1024315,31.43426,84,109,-1,0
7,11/13/22 12:10,21.84,36.908,337,39.007,-1.543,52.9,174,0.05492,31.26513856,89,111,-1,0
8,11/13/22 12:20,21.99,36.462,349,35.26,-3.747,59.4,184,0.030616,31.545599,84,109,-1,0
9,11/13/22 12:30,22.11,35.895,343,29.95,-5.31,54.1,196,0.025757,31.56542667,65,98,-1,0
10,11/13/22 12:40,22.2,35.455,316,30.484,0.534,52.7,206,0.02635575,31.24093833,66,98,-1,0
11,11/13/22 12:50,22.3,34.93,350,30.032,-0.452,54.4,217,0.0254895,31.23997333,60,91,-1,0
12,11/13/22 13:00,22.37,34.546,328,28.586,-1.446,52.9,220,0.0293205,31.41774167,60,93,-2,1
13,11/13/22 13:10,22.44,34.021,321,28.153,-0.433,55.6,216,0.02110975,31.72503667,63,95,-2,1
14,11/13/22 13:20,22.51,33.984,340,29.767,1.614,52.9,208,0.01708875,32.76515,63,93,-2,1
15,11/13/22 13:30,22.54,49.994,342,27.17,-2.597,54.4,203,0.0225595,32.92160667,60,94,-2,1
16,11/13/22 13:40,22.61,33.142,327,25.006,-2.164,53.2,199,0.02865875,32.489695,57,93,-2,1
17,11/13/22 13:50,22.66,32.703,346,25.472,0.466,60.1,191,0.01708775,32.48941167,63,97,-2,1
18,11/13/22 14:00,22.73,31.958,340,25.54,0.068,53.7,186,0.01624775,32.16534667,61,93,-2,1
19,11/13/22 14:10,22.8,31.708,332,25.454,-0.086,53.7,182,0.0245905,31.4743,54,94,-2,1
20,11/13/22 14:20,22.85,31.824,345,26.089,0.635,52.9,174,0.01429,31.03781167,60,94,-2,1
21,11/13/22 14:30,22.92,31.641,355,25.26,-0.829,53.4,166,0.01861925,30.95947667,47,92,-2,1
22,11/13/22 14:40,23.06,31.482,347,25.245,-0.015,52.7,163,0.02412325,30.39694667,47,92,-2,1
23,11/13/22 14:50,23.79,31.207,317,25.483,0.238,52.9,158,0.035616,29.69566,70,97,-2,1
24,11/13/22 15:00,24.39,0,338,24.594,-0.889,54.4,153,0.03119775,29.87907167,57,97,-2,1
25,11/13/22 15:10,24.27,0,318,23.278,-1.316,59.1,143,0.024366,30.12250333,60,91,-2,1
26,11/13/22 15:20,24.07,33.112,337,22,-1.278,60.6,141,0.00859,30.22949667,56,92,-2,1
27,11/13/22 15:30,23.91,34.094,329,22.14,0.14,52.9,131,0.014473,30.14665,40,92,-2,1
28,11/13/22 15:40,23.76,35.12,329,13.052,-9.088,57.7,127,0.01730675,30.02172667,45,88,-2,1
29,11/13/22 15:50,23.69,36.42,346,10.197,-2.855,52.7,121,0.01674275,29.73040067,41,93,-2,1
30,11/13/22 16:00,23.62,36.859,340,9.082,-1.115,58.2,113,,,46,90,-2,1
31,11/13/22 16:10,23.57,37.103,344,8.732,-0.35,52.7,106,,,31,88,-2,1
32,11/13/22 16:20,23.47,37.28,351,7.301,-1.431,52.7,101,,,41,88,-2,1
33,11/13/22 16:30,23.4,37.354,353,6.496,-0.805,52.7,99,,,18,80,-2,1
34,11/13/22 16:40,23.35,37.427,341,5.944,-0.552,52.7,87,,,24,81,-2,1
35,11/13/22 16:50,23.26,37.579,345,5.826,-0.118,54.1,85,,,31,85,-2,1
36,11/13/22 17:00,23.21,37.793,335,5.193,-0.633,52.7,79,,,32,83,-1,0
37,11/13/22 17:10,23.16,38.306,355,4.924,-0.269,52.9,71,,,35,86,-1,0
38,11/13/22 17:20,23.09,38.977,337,4.49,-0.434,52.7,68,,,73,90,-1,0
39,11/13/22 17:30,23.06,39.746,343,3.921,-0.569,52.7,59,,,14,79,-1,0
40,11/13/22 17:40,23.06,40.771,364,3.761,-0.16,52.7,56,,,34,85,-1,0
41,11/13/22 17:50,22.99,41.638,361,3.86,0.099,55.1,48,,,36,85,-1,0
42,11/13/22 18:00,22.99,42.48,353,4.124,0.264,53.2,34,,,30,85,-1,0
43,11/13/22 18:10,22.97,43.115,353,3.876,-0.248,53.9,34,,,37,83,-1,0
44,11/13/22 18:20,22.94,43.591,372,3.838,-0.038,53.7,32,,,30,83,-1,0
45,11/13/22 18:30,22.92,43.921,370,3.647,-0.191,52.7,32,,,23,78,-1,0
46,11/13/22 18:40,22.9,44.305,368,3.132,-0.515,54.1,30,,,2,76,-1,0
47,11/13/22 18:50,22.87,44.617,370,2.425,-0.707,59.9,30,,,69,99,-1,0
48,11/13/22 19:00,22.87,44.818,384,1.931,-0.494,55.1,30,,,19,77,0,-1
1,11/11/22 11:10,20.48,100,426,17.608,,54.7,170,,,60,78,1,0
2,11/11/22 11:20,21.17,100,406,16.835,-0.773,55.1,165,,,32,,1,0
3,11/11/22 11:30,21.32,100,395,14.75,-2.085,54.9,160,,,42,69,1,0
